FACILTOTSCP,UPTAENM,X,Y,target,label
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,192185.4691,446594.0183,0,0
6.6,한식,190733.0309,447118.9693,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191207.8287,445969.2911,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,"외국음식전문점(인도,태국등)",191207.8287,445969.2911,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,한식,193964.7529,447327.9157,0,0
6.6,기타,,,0,0
6.6,기타,,,0,0
6.6,기타,,,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,경양식,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190977.8424,446171.2345,0,0
6.6,한식,190593.6214,448582.889,0,0
6.6,기타,191741.3458,445970.3076,0,0
6.6,기타,193964.7529,447327.9157,0,0
6.6,기타,193964.7529,447327.9157,0,0
6.6,한식,,,0,0
6.6,분식,,,0,0
6.6,한식,,,0,0
6.6,한식,,,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193326.931,446973.9146,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,한식,193594.7104,442792.2934,0,0
6.6,기타,200250.4478,444683.2205,0,0
6.6,기타,200250.4478,444683.2205,0,0
6.6,기타,198259.6536,451392.1982,0,0
6.6,기타,198263.9084,450960.763,0,0
6.6,기타,198263.9084,450960.763,0,0
6.6,기타,198263.9084,450960.763,0,0
6.6,한식,197562.9563,448818.3028,0,0
6.6,기타,203958.4367,449413.1216,0,0
6.6,기타,206483.4399,451542.5148,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,190810.0147,445612.6058,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,191292.0952,447892.0787,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190810.0147,445612.6058,0,0
6.6,기타,190560.9285,446031.741,0,0
6.6,기타,191390.8132,443218.665,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,190587.5679,448642.1124,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191087.759,446157.4373,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,193326.931,446973.9146,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190863.8417,446976.8236,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,192257.9566,448078.5324,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191741.3458,445970.3076,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,190363.3515,448565.3328,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191741.3458,445970.3076,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,190849.2382,448168.7777,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190859.6954,444944.0296,0,0
6.6,기타,192777.7962,447953.458,0,0
6.6,기타,192777.7962,447953.458,0,0
6.6,기타,192777.7962,447953.458,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191385.0574,446098.5559,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191207.8287,445969.2911,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190977.8424,446171.2345,0,0
6.6,경양식,193592.0004,447092.6294,0,0
6.6,기타,191741.3458,445970.3076,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,190733.0309,447118.9693,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,기타,191581.5003,446108.8072,0,0
6.6,기타,193592.0004,447092.6294,0,0
6.6,일식,205210.3588,445154.4223,0,0
6.6,기타,204669.5434,443873.6212,0,0
6.6,분식,204669.5434,443873.6212,0,0
6.6,기타,209074.9008,445657.8093,0,0
6.6,기타 휴게음식점,207709.5766,449302.6242,1,1
6.6,기타 휴게음식점,207302.0755,451991.9004,1,1
6.6,기타 휴게음식점,,,0,1
6.6,편의점,205642.4645,448606.3899,1,1
6.6,푸드트럭,,,0,1
6.6,커피숍,208303.7344,450831.1224,1,1
6.6,기타 휴게음식점,205429.367,455571.7642,1,1
6.6,편의점,204956.7879,451941.1694,1,1
6.6,기타 휴게음식점,206325.3494,452184.2102,1,1
6.6,기타 휴게음식점,204089.8171,453314.1357,1,1
6.6,편의점,202618.6294,452437.3872,1,1
6.6,기타 휴게음식점,205524.3234,454787.2992,1,1
6.6,편의점,203825.8027,453400.9074,1,1
6.6,편의점,202578.9481,453326.6229,1,1
6.6,기타 휴게음식점,202672.5723,452819.8759,1,1
6.6,편의점,202042.8173,452190.1004,1,1
6.6,기타 휴게음식점,205456.3777,451632.9603,1,1
6.6,편의점,207450.8832,452704.9238,1,1
6.6,편의점,208195.8492,454105.1403,1,1
6.6,편의점,207821.8302,454855.4312,1,1
6.6,편의점,209328.9182,457210.8374,1,1
6.6,편의점,207598.0901,453504.6241,1,1
6.6,편의점,208185.5879,455005.9514,1,1
6.6,편의점,201494.7995,455210.8511,1,1
6.6,커피숍,200983.8139,454392.5209,1,1
6.6,편의점,203905.3449,455903.0577,1,1
6.6,기타 휴게음식점,201727.0719,454102.2547,1,1
6.6,편의점,200377.9822,454145.8942,1,1
6.6,편의점,201649.4077,453704.9279,1,1
6.6,편의점,201604.6273,455202.8498,1,1
6.6,편의점,201548.9583,454526.9602,0,1
6.6,기타 휴게음식점,202022.9283,455688.8297,0,1
6.6,편의점,201386.5444,454412.7727,1,1
6.6,편의점,203191.9373,455847.2039,1,1
6.6,편의점,202017.7084,459128.3948,1,1
6.6,편의점,202071.3234,458140.6359,1,1
6.6,편의점,201752.8277,457686.4798,1,1
6.6,기타 휴게음식점,202671.4058,456442.9512,1,1
6.6,편의점,201947.4201,459116.4267,1,1
6.6,기타 휴게음식점,202525.8773,457397.1722,1,1
6.6,편의점,201811.1511,458962.8355,1,1
6.6,기타 휴게음식점,199670.9799,452221.775,1,1
6.6,편의점,197559.7911,452388.3152,1,1
6.6,편의점,203848.9824,465020.6007,1,1
6.6,편의점,202815.3136,461851.1034,1,1
6.6,편의점,198548.7312,451182.4564,1,1
6.6,편의점,198333.0285,450665.0543,1,1
6.6,편의점,199995.9462,451285.6007,1,1
6.6,백화점,198263.9084,450960.763,1,1
6.6,편의점,198219.4753,450761.4438,1,1
6.6,편의점,198876.9253,451628.1532,1,1
6.6,편의점,198591.4875,451623.0202,1,1
6.6,패스트푸드,197554.2263,450658.2856,1,1
6.6,커피숍,198259.6536,451392.1982,1,1
6.6,기타 휴게음식점,197672.2135,451336.7184,0,1
6.6,편의점,198193.5344,451650.9558,1,1
6.6,기타 휴게음식점,198055.2101,451729.379,0,1
6.6,기타 휴게음식점,198023.4035,451719.5834,0,1
6.6,커피숍,200541.6377,451814.4595,1,1
6.6,일반조리판매,198263.9084,450960.763,1,1
6.6,편의점,200809.411,450318.8088,1,1
6.6,편의점,197877.3716,450909.7304,1,1
6.6,기타 휴게음식점,199860.8198,447348.1009,1,1
6.6,기타 휴게음식점,197212.6943,449725.9453,1,1
6.6,편의점,195966.8812,448159.9577,1,1
6.6,기타 휴게음식점,197625.477,449251.2093,1,1
6.6,기타 휴게음식점,197092.4798,449710.6492,1,1
6.6,편의점,198207.868,449356.3021,1,1
6.6,기타 휴게음식점,196261.0203,448012.1403,1,1
6.6,기타 휴게음식점,196831.4618,449320.3704,1,1
6.6,기타 휴게음식점,196551.3786,448200.3265,1,1
6.6,일반조리판매,198994.0019,449630.9532,0,1
6.6,기타 휴게음식점,197287.5051,448662.1535,1,1
6.6,기타 휴게음식점,198236.2964,446262.5441,1,1
6.6,기타 휴게음식점,196296.9199,448499.6563,1,1
6.6,편의점,195954.8232,447905.0343,1,1
6.6,편의점,199216.4662,448752.6864,1,1
6.6,편의점,196902.7829,449189.8362,1,1
6.6,커피숍,204559.5893,449470.4636,1,1
6.6,편의점,203182.5939,451405.1836,1,1
6.6,패스트푸드,203502.3668,449500.597,1,1
6.6,일반조리판매,204727.7176,449179.3257,1,1
6.6,일반조리판매,204861.7196,448864.5381,1,1
6.6,기타 휴게음식점,207181.545,450218.8338,1,1
6.6,기타 휴게음식점,206159.5182,449267.7164,1,1
6.6,기타 휴게음식점,206263.0829,450284.2163,1,1
6.6,편의점,209433.056,449426.8922,1,1
6.6,기타 휴게음식점,208126.0548,448589.3739,1,1
6.6,기타 휴게음식점,209475.4611,449623.0078,1,1
6.6,편의점,206593.8225,447684.1671,1,1
6.6,편의점,205883.3107,449011.5409,1,1
6.6,기타 휴게음식점,207295.1707,451512.4475,1,1
6.6,기타 휴게음식점,205546.7672,448164.7928,1,1
6.6,기타 휴게음식점,206136.3135,449461.6286,1,1
6.6,기타 휴게음식점,207046.3453,450498.1467,1,1
6.6,기타 휴게음식점,205977.3386,449236.7875,1,1
6.6,기타 휴게음식점,207618.3046,451073.4966,1,1
6.6,기타 휴게음식점,206230.0817,448001.8103,1,1
6.6,기타 휴게음식점,207691.9194,451276.5581,1,1
6.6,기타 휴게음식점,206090.183,449931.8415,1,1
6.6,기타 휴게음식점,206217.4347,448506.2187,0,1
6.6,기타 휴게음식점,206898.1095,447798.2159,1,1
6.6,기타 휴게음식점,207089.3869,451144.5401,1,1
6.6,편의점,206472.0309,461999.5497,1,1
6.6,편의점,205214.813,461232.8439,1,1
6.6,편의점,205360.7951,461131.326,1,1
6.6,편의점,206166.3591,458325.2558,1,1
6.6,편의점,205221.5392,461414.2189,1,1
6.6,편의점,206055.1772,462630.9377,1,1
6.6,편의점,206848.6151,463086.8361,1,1
6.6,편의점,206794.6059,460976.2652,1,1
6.6,편의점,206032.9666,461778.8455,1,1
6.6,편의점,206417.8087,462317.4691,1,1
6.6,편의점,192938.0408,457940.7745,1,1
6.6,기타 휴게음식점,192855.7101,454573.383,1,1
6.6,편의점,192958.265,456292.5537,1,1
6.6,기타 휴게음식점,193010.811,455468.8958,1,1
6.6,패스트푸드,191997.0831,453294.8148,1,1
6.6,편의점,193223.8269,452868.4451,1,1
6.6,편의점,194491.6821,450700.5236,1,1
6.6,기타 휴게음식점,194265.0676,450433.691,1,1
6.6,기타 휴게음식점,193658.3925,450660.6961,1,1
6.6,편의점,194336.3961,450703.601,0,1
6.6,편의점,195111.2602,450650.6785,1,1
6.6,일반조리판매,194265.0676,450433.691,1,1
6.6,백화점,194265.0676,450433.691,0,1
6.6,커피숍,194331.3732,453267.7566,1,1
6.6,편의점,193888.2995,451549.2933,1,1
6.6,편의점,190335.4968,452758.6428,1,1
6.6,기타 휴게음식점,190685.0576,452955.4802,1,1
6.6,커피숍,193070.7481,450280.8967,1,1
6.6,편의점,195138.5861,448526.4924,1,1
6.6,기타 휴게음식점,191530.0226,451118.808,1,1
6.6,일반조리판매,195236.4227,450442.2608,1,1
6.6,일반조리판매,195659.2861,450513.5456,1,1
6.6,기타 휴게음식점,194679.6003,448833.1922,1,1
6.6,커피숍,194620.3399,449664.0823,1,1
6.6,커피숍,193359.2719,449831.5333,1,1
6.6,편의점,194085.0244,448899.3976,1,1
6.6,기타 휴게음식점,192975.7221,449761.7788,1,1
6.6,일반조리판매,193102.9423,451172.3779,1,1
6.6,커피숍,194792.9465,448900.1095,1,1
6.6,일반조리판매,191802.0802,450752.3281,1,1
6.6,커피숍,192839.5976,449326.4823,1,1
6.6,기타 휴게음식점,193508.5749,450591.2128,1,1
6.6,일반조리판매,195484.9199,448958.5823,1,1
6.6,편의점,194792.9465,448900.1095,1,1
6.6,커피숍,190038.7346,453367.5218,1,1
6.6,기타 휴게음식점,193142.9029,449945.9388,1,1
6.6,패스트푸드,192141.489,449666.9486,1,1
6.6,커피숍,192537.843,450850.1203,1,1
6.6,편의점,194407.0185,450130.919,1,1
6.6,편의점,195835.448,450370.1354,1,1
6.6,일반조리판매,192402.2341,449526.9114,1,1
6.6,편의점,193286.1529,449527.4663,1,1
6.6,일반조리판매,193540.9613,450465.6032,1,1
6.6,편의점,194369.3187,449982.6876,1,1
6.6,일반조리판매,192919.6135,450517.6274,1,1
6.6,기타 휴게음식점,193678.7817,450168.8826,1,1
6.6,편의점,189092.9453,446692.373,1,1
6.6,기타 휴게음식점,187574.7499,446607.9149,1,1
6.6,편의점,187589.8412,446981.3321,1,1
6.6,편의점,186927.437,446655.1395,1,1
6.6,기타 휴게음식점,186990.0704,446176.8104,1,1
6.6,기타 휴게음식점,186911.6991,446582.8646,1,1
6.6,기타 휴게음식점,185794.6551,445524.7106,1,1
6.6,편의점,187943.072,447573.99,1,1
6.6,편의점,188372.7274,446963.0305,1,1
6.6,편의점,188307.7047,448143.9176,1,1
6.6,편의점,187408.9441,446697.1662,1,1
6.6,커피숍,185794.8298,446952.7054,1,1
6.6,편의점,187950.2836,448306.366,1,1
6.6,편의점,187251.1379,446769.5937,1,1
6.6,편의점,186929.2703,445529.8616,1,1
6.6,편의점,187240.8472,446462.4884,1,1
6.6,편의점,189086.7562,446851.3202,1,1
6.6,편의점,184730.0555,448429.2013,1,1
6.6,백화점,188884.0756,447186.8886,0,1
6.6,편의점,185785.3965,446152.0662,1,1
6.6,편의점,187952.7388,447831.2392,1,1
6.6,편의점,185219.5694,447715.3381,1,1
6.6,편의점,185074.6103,446763.2811,1,1
6.6,편의점,188431.2863,446909.3659,1,1
6.6,편의점,188466.125,448535.7436,1,1
6.6,편의점,189031.8299,446838.0867,0,1
6.6,편의점,187636.2326,446478.229,0,1
6.6,백화점,188884.0756,447186.8886,0,1
6.6,커피숍,188977.1711,447466.355,1,1
6.6,편의점,188297.9992,449125.1263,1,1
6.6,편의점,187068.485,446986.6003,1,1
6.6,기타 휴게음식점,189251.065,448235.35,1,1
6.6,편의점,187652.904,445655.0444,1,1
6.6,백화점,188884.0756,447186.8886,0,1
6.6,백화점,188977.1711,447466.355,0,1
6.6,기타 휴게음식점,185197.9938,448649.1421,1,1
6.6,편의점,187244.5529,446626.6,1,1
6.6,커피숍,189042.4965,447777.8358,1,1
6.6,편의점,185264.5281,447405.0727,1,1
6.6,편의점,187755.8424,446696.2186,1,1
6.6,백화점,188884.0756,447186.8886,0,1
6.6,일반조리판매,183683.8651,451893.4581,1,1
6.6,편의점,187582.8517,451006.6691,1,1
6.6,편의점,186180.0863,447453.9524,1,1
6.6,편의점,186541.8767,449724.4693,1,1
6.6,기타 휴게음식점,185643.5447,450612.3838,1,1
6.6,일반조리판매,188769.2162,449815.3129,1,1
6.6,편의점,186763.4201,451176.9237,1,1
6.6,편의점,183342.869,451489.715,1,1
6.6,편의점,185714.1573,450039.8025,1,1
6.6,기타 휴게음식점,186240.5027,449214.1647,1,1
6.6,편의점,186539.7854,448750.3797,1,1
6.6,편의점,185751.1726,447769.7522,1,1
6.6,편의점,185517.646,450898.3544,1,1
6.6,편의점,186853.0738,450149.1288,1,1
6.6,편의점,184749.4755,450917.3369,1,1
6.6,패스트푸드,183593.9571,452338.9776,1,1
6.6,기타 휴게음식점,185946.2786,448848.9497,1,1
6.6,일반조리판매,184524.2663,451903.9402,1,1
6.6,편의점,186609.4993,449561.4954,1,1
6.6,편의점,187936.189,450125.9786,1,1
6.6,일반조리판매,183366.1012,452817.4695,1,1
6.6,편의점,187952.56,450562.0202,1,1
6.6,기타 휴게음식점,186107.8404,447597.6402,1,1
6.6,편의점,188508.5026,450136.9733,1,1
6.6,기타 휴게음식점,185438.705,449614.7411,1,1
6.6,일반조리판매,185428.3572,449169.6173,1,1
6.6,기타 휴게음식점,186003.8658,449001.9567,1,1
6.6,편의점,185841.4263,448686.2299,1,1
6.6,일반조리판매,183438.6737,452893.6223,0,1
6.6,패스트푸드,183833.8514,450211.6893,1,1
6.6,기타 휴게음식점,187020.6913,450220.3603,1,1
6.6,기타 휴게음식점,187761.1943,450640.2145,0,1
6.6,편의점,183036.4059,451927.4092,1,1
6.6,일반조리판매,185983.3369,448207.2323,1,1
6.6,편의점,184002.2214,451272.7886,1,1
6.6,기타 휴게음식점,187736.0215,449200.4652,1,1
6.6,편의점,185882.5048,443674.4566,1,1
6.6,편의점,186245.7157,444355.2741,1,1
6.6,편의점,190272.7473,442929.2831,1,1
6.6,패스트푸드,189696.986,445534.0888,1,1
6.6,편의점,189620.0221,442713.2293,1,1
6.6,일반조리판매,191361.1207,440253.6278,1,1
6.6,편의점,190469.8277,439877.1965,1,1
6.6,편의점,191475.0157,443622.9306,1,1
6.6,편의점,192409.8482,445982.7041,1,1
6.6,기타 휴게음식점,192553.0725,443907.3055,1,1
6.6,편의점,192880.9461,446664.7874,1,1
6.6,커피숍,191761.9131,446284.1547,1,1
6.6,일반조리판매,198335.9485,442998.6401,1,1
6.6,편의점,193500.4401,444267.5649,1,1
6.6,일반조리판매,193992.829,444172.4623,1,1
6.6,편의점,197802.4366,443049.214,1,1
6.6,일반조리판매,195172.3476,445680.0787,1,1
6.6,일반조리판매,196252.89,444982.1634,1,1
6.6,기타 휴게음식점,195585.914,443690.5954,1,1
6.6,편의점,194614.9621,444881.2647,1,1
6.6,편의점,198217.6261,442674.1554,1,1
6.6,편의점,198305.6195,441636.2983,1,1
6.6,편의점,198055.0697,441673.1156,1,1
6.6,편의점,195941.4209,443672.1123,1,1
6.6,편의점,196152.8085,443633.6127,0,1
6.6,편의점,198134.4219,442743.2,1,1
6.6,편의점,197484.5852,441577.4483,1,1
6.6,편의점,195915.175,445564.1694,1,1
6.6,일반조리판매,196135.1217,443610.5863,1,1
6.6,편의점,194147.6297,440818.647,1,1
6.6,편의점,192797.8437,439852.8681,1,1
6.6,편의점,195642.899,442051.5643,1,1
6.6,편의점,195362.2109,442981.7457,1,1
6.6,편의점,192693.2116,442625.2117,1,1
6.6,편의점,196705.4251,441622.0785,1,1
6.6,편의점,193848.1398,441045.938,1,1
6.6,편의점,198199.834,441412.835,1,1
6.6,편의점,197034.2852,440995.5343,1,1
6.6,편의점,197633.79,441190.8005,1,1
6.6,편의점,192528.5399,442433.623,1,1
6.6,편의점,193551.4287,442542.0001,1,1
6.6,편의점,194401.7831,441689.5225,1,1
6.6,일반조리판매,197958.5241,441542.491,1,1
6.6,편의점,193887.58,440393.8293,1,1
6.6,편의점,192704.2892,442230.088,1,1
6.6,일반조리판매,196347.0993,442938.7224,1,1
